search_term,title,url,asin,price,price_strikethrough,currency,rating,reviews_count,image_url,sales_volume,is_amazons_choice,is_sponsored,shipping_information
keyboards,"Wireless Keyboard and Mouse Combo, Full-Sized Wireless Keyboard and Adjustable DPI Mouse, 2.4GHz USB Receiver, Wireless Keyboard and Mouse for PC, Windows, Desktop, Laptop (Purple)",https://www.amazon.com/RECCAZR-Wireless-Keyboard-Full-Sized-Adjustable/dp/B0C1VJ57KL/ref=sr_1_48?dib=eyJ2IjoiMSJ9.1LooZXOgOxALEHj1xlujs9f4IajVxzQYzahYq6KZcVhP0Yr8mckas9QpdrqOkRVCGbywC6qu96IihyMm8BDZUzqCGDcjDD_xTQTVeo3buJXqiSsMyzeQ9YxgNLaPQ7a_6LjCOd5GxGHioRHYKf4lvJ8if__48fPAq8Rqp5xb3K5If4MzS8Mt4S0R96maebBt7oPUqKYy0WmT7DZkHZWfQjhrC_Ar33oDgISQbK1FY4M.SpgMRygr2Mz4RL0SBvmX1DgBhNAdYUyi6yErn3sPxZg&dib_tag=se&keywords=keyboards&qid=1746659449&sr=8-48,B0C1VJ57KL,19.99,21.99,USD,4.2,1368,https://m.media-amazon.com/images/I/61eqvxNHQ0L._AC_UY218_.jpg,3K+ bought in past month,False,False,"FREE delivery Mon, May 12 on $35 of items shipped by AmazonOr fastest delivery Fri, May 9"
keyboards,"RK ROYAL KLUDGE S108 Typewriter Keyboard, Retro Mechanical Gaming Keyboard Wired 108 Keys with RGB Backlit Sidelight, Detachable Wrist Rest, Round Keycaps Blue Switches - Black",https://www.amazon.com/RK-ROYAL-KLUDGE-Typewriter-Collapsible/dp/B07XVCP7F5/ref=sr_1_49?dib=eyJ2IjoiMSJ9.Wa1cSKdvUes_mhD4_SB25fs8lCIYbXa4cYI6-ZBoMtu_KOrcVCzc2qM4-aZoNsEz-xh0PcS0TWcrUbR_WFyvxd0F0hW6zXpijwPsKLnW2x4f9WObhCg3z8oSjIbjy5zTCpcVFRQ2P6dgBwrj7mRx_mNUbklYi38ZFa-rRmwDZLKk-pY0m-ykm-0haAo4pXHVBhQNARmgj4ocKjHMjdTYXVFFr1hDrNQbdUnny3Y4pqY.TPDWv7u2IUR8da1M8nKYqwO92rRFhiw44x6wfDvUcBg&dib_tag=se&keywords=keyboards&qid=1746659451&sr=8-49,B07XVCP7F5,59.99,100.0,USD,4.5,6943,https://m.media-amazon.com/images/I/71MFO2LGM5L._AC_UY218_.jpg,1K+ bought in past month,False,False,"FREE delivery Mon, May 12Or fastest delivery Fri, May 9"
keyboards,"MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey",https://www.amazon.com/Portable-Mechanical-Keyboard-MageGee-Backlit/dp/B098LG3N6R/ref=sr_1_50?dib=eyJ2IjoiMSJ9.Wa1cSKdvUes_mhD4_SB25fs8lCIYbXa4cYI6-ZBoMtu_KOrcVCzc2qM4-aZoNsEz-xh0PcS0TWcrUbR_WFyvxd0F0hW6zXpijwPsKLnW2x4f9WObhCg3z8oSjIbjy5zTCpcVFRQ2P6dgBwrj7mRx_mNUbklYi38ZFa-rRmwDZLKk-pY0m-ykm-0haAo4pXHVBhQNARmgj4ocKjHMjdTYXVFFr1hDrNQbdUnny3Y4pqY.TPDWv7u2IUR8da1M8nKYqwO92rRFhiw44x6wfDvUcBg&dib_tag=se&keywords=keyboards&qid=1746659451&sr=8-50,B098LG3N6R,26.99,29.99,USD,4.3,9215,https://m.media-amazon.com/images/I/61Q56A7UfNL._AC_UY218_.jpg,1K+ bought in past month,False,False,"FREE delivery Mon, May 12 on $35 of items shipped by AmazonOr fastest delivery Fri, May 9"
keyboards,Logitech Media Combo MK200 Full-Size Keyboard and High-Definition Optical Mouse,https://www.amazon.com/Logitech-Full-Size-Keyboard-High-Definition-Optical/dp/B003NR874S/ref=sr_1_51?dib=eyJ2IjoiMSJ9.Wa1cSKdvUes_mhD4_SB25fs8lCIYbXa4cYI6-ZBoMtu_KOrcVCzc2qM4-aZoNsEz-xh0PcS0TWcrUbR_WFyvxd0F0hW6zXpijwPsKLnW2x4f9WObhCg3z8oSjIbjy5zTCpcVFRQ2P6dgBwrj7mRx_mNUbklYi38ZFa-rRmwDZLKk-pY0m-ykm-0haAo4pXHVBhQNARmgj4ocKjHMjdTYXVFFr1hDrNQbdUnny3Y4pqY.TPDWv7u2IUR8da1M8nKYqwO92rRFhiw44x6wfDvUcBg&dib_tag=se&keywords=keyboards&qid=1746659451&sr=8-51,B003NR874S,18.9,22.99,USD,4.4,2484,https://m.media-amazon.com/images/I/812GYC9e15L._AC_UY218_.jpg,1K+ bought in past month,False,False,"FREE delivery Mon, May 12 on $35 of items shipped by AmazonOr fastest delivery Fri, May 9"
keyboards,"Wireless Keyboard and Mouse Combo, Full Size Silent Ergonomic Keyboard and Mouse, Long Battery Life, Optical Mouse, 2.4G Lag-Free Cordless Mice Keyboard for Computer, Mac, Laptop, PC, Windows",https://www.amazon.com/Wireless-Keyboard-Ergonomic-Lag-Free-Cordless/dp/B0DLBD36HL/ref=sr_1_52?dib=eyJ2IjoiMSJ9.Wa1cSKdvUes_mhD4_SB25fs8lCIYbXa4cYI6-ZBoMtu_KOrcVCzc2qM4-aZoNsEz-xh0PcS0TWcrUbR_WFyvxd0F0hW6zXpijwPsKLnW2x4f9WObhCg3z8oSjIbjy5zTCpcVFRQ2P6dgBwrj7mRx_mNUbklYi38ZFa-rRmwDZLKk-pY0m-ykm-0haAo4pXHVBhQNARmgj4ocKjHMjdTYXVFFr1hDrNQbdUnny3Y4pqY.TPDWv7u2IUR8da1M8nKYqwO92rRFhiw44x6wfDvUcBg&dib_tag=se&keywords=keyboards&qid=1746659451&sr=8-52,B0DLBD36HL,19.99,23.99,USD,4.4,133,https://m.media-amazon.com/images/I/61CaBkGgWfL._AC_UY218_.jpg,2K+ bought in past month,False,False,"FREE delivery May 12 - 14 on $35 of items shipped by AmazonOr fastest delivery Mon, May 12"
keyboards,"Redragon K556 RGB LED Backlit Wired Mechanical Gaming Keyboard, 104 Keys Hot-Swap Mechanical Keyboard w/Aluminum Base, Upgraded Socket and Noise Absorbing Foams, Soft Tactile Brown Switch",https://www.amazon.com/Redragon-K556-Mechanical-Keyboard-Aluminum/dp/B01NAI2TXC/ref=sr_1_53?dib=eyJ2IjoiMSJ9.Wa1cSKdvUes_mhD4_SB25fs8lCIYbXa4cYI6-ZBoMtu_KOrcVCzc2qM4-aZoNsEz-xh0PcS0TWcrUbR_WFyvxd0F0hW6zXpijwPsKLnW2x4f9WObhCg3z8oSjIbjy5zTCpcVFRQ2P6dgBwrj7mRx_mNUbklYi38ZFa-rRmwDZLKk-pY0m-ykm-0haAo4pXHVBhQNARmgj4ocKjHMjdTYXVFFr1hDrNQbdUnny3Y4pqY.TPDWv7u2IUR8da1M8nKYqwO92rRFhiw44x6wfDvUcBg&dib_tag=se&keywords=keyboards&qid=1746659451&sr=8-53,B01NAI2TXC,48.99,79.99,USD,4.5,9326,https://m.media-amazon.com/images/I/71KBeJ1nz6L._AC_UY218_.jpg,500+ bought in past month,False,False,"FREE delivery Mon, May 12Or fastest delivery Fri, May 9"
keyboards,"Logitech G PRO Mechanical Gaming Keyboard, Ultra Portable Tenkeyless Design, Detachable Micro USB Cable, 16.8 Million Color LIGHTSYNC RGB Backlit Keys",https://www.amazon.com/Logitech-Mechanical-Tenkeyless-Detachable-LIGHTSYNC/dp/B07QQB9VCV/ref=sr_1_54?dib=eyJ2IjoiMSJ9.Wa1cSKdvUes_mhD4_SB25fs8lCIYbXa4cYI6-ZBoMtu_KOrcVCzc2qM4-aZoNsEz-xh0PcS0TWcrUbR_WFyvxd0F0hW6zXpijwPsKLnW2x4f9WObhCg3z8oSjIbjy5zTCpcVFRQ2P6dgBwrj7mRx_mNUbklYi38ZFa-rRmwDZLKk-pY0m-ykm-0haAo4pXHVBhQNARmgj4ocKjHMjdTYXVFFr1hDrNQbdUnny3Y4pqY.TPDWv7u2IUR8da1M8nKYqwO92rRFhiw44x6wfDvUcBg&dib_tag=se&keywords=keyboards&qid=1746659451&sr=8-54,B07QQB9VCV,93.94,119.99,USD,4.6,5305,https://m.media-amazon.com/images/I/51K1mE5uVyL._AC_UY218_.jpg,500+ bought in past month,False,False,"FREE delivery Mon, May 12Or fastest delivery Fri, May 9"
keyboards,"Amazon Basics Ultra Premium Wireless Keyboard and Mouse Combo - Rechargeable, Ultra Slim Design, Quiet, Full Size, Number Pad, QWERTY, Black",https://www.amazon.com/Amazon-Basics-Rechargeable-Wireless-Keyboard/dp/B0CJFB8J7B/ref=sr_1_55?dib=eyJ2IjoiMSJ9.Wa1cSKdvUes_mhD4_SB25fs8lCIYbXa4cYI6-ZBoMtu_KOrcVCzc2qM4-aZoNsEz-xh0PcS0TWcrUbR_WFyvxd0F0hW6zXpijwPsKLnW2x4f9WObhCg3z8oSjIbjy5zTCpcVFRQ2P6dgBwrj7mRx_mNUbklYi38ZFa-rRmwDZLKk-pY0m-ykm-0haAo4pXHVBhQNARmgj4ocKjHMjdTYXVFFr1hDrNQbdUnny3Y4pqY.TPDWv7u2IUR8da1M8nKYqwO92rRFhiw44x6wfDvUcBg&dib_tag=se&keywords=keyboards&qid=1746659451&sr=8-55,B0CJFB8J7B,29.99,,USD,4.1,1687,https://m.media-amazon.com/images/I/71mPuDag1XL._AC_UY218_.jpg,4K+ bought in past month,False,False,"FREE delivery Mon, May 12 on $35 of items shipped by AmazonOr fastest delivery Fri, May 9"
keyboards,Razer Ornata V3 X Gaming Keyboard: Low Profile Keys - Silent Membrane Switches - Spill Resistant - Chroma RGB Lighting - Ergonomic Wrist Rest Snap Tap,https://www.amazon.com/Razer-Ornata-Gaming-Keyboard-Low-Profile/dp/B09X6GJ691/ref=sr_1_56?dib=eyJ2IjoiMSJ9.Wa1cSKdvUes_mhD4_SB25fs8lCIYbXa4cYI6-ZBoMtu_KOrcVCzc2qM4-aZoNsEz-xh0PcS0TWcrUbR_WFyvxd0F0hW6zXpijwPsKLnW2x4f9WObhCg3z8oSjIbjy5zTCpcVFRQ2P6dgBwrj7mRx_mNUbklYi38ZFa-rRmwDZLKk-pY0m-ykm-0haAo4pXHVBhQNARmgj4ocKjHMjdTYXVFFr1hDrNQbdUnny3Y4pqY.TPDWv7u2IUR8da1M8nKYqwO92rRFhiw44x6wfDvUcBg&dib_tag=se&keywords=keyboards&qid=1746659451&sr=8-56,B09X6GJ691,29.99,39.99,USD,4.4,2500,https://m.media-amazon.com/images/I/61nKrd8BW+L._AC_UY218_.jpg,1K+ bought in past month,False,False,FREE delivery on $35 of items shipped by Amazon
keyboards,"Large Print Backlit Computer Keyboard, USB Full Size Wired Keyboards with 7-Colors Backlight, Wrist Rest, Light Up Keyboard for Windows, PC, Laptop - Easy to See, Easy to Setup",https://www.amazon.com/KOPJIPPOM-Computer-Keyboard-7-Colors-Spill-Resistant/dp/B0D4HKW2D7/ref=sr_1_57?dib=eyJ2IjoiMSJ9.Wa1cSKdvUes_mhD4_SB25fs8lCIYbXa4cYI6-ZBoMtu_KOrcVCzc2qM4-aZoNsEz-xh0PcS0TWcrUbR_WFyvxd0F0hW6zXpijwPsKLnW2x4f9WObhCg3z8oSjIbjy5zTCpcVFRQ2P6dgBwrj7mRx_mNUbklYi38ZFa-rRmwDZLKk-pY0m-ykm-0haAo4pXHVBhQNARmgj4ocKjHMjdTYXVFFr1hDrNQbdUnny3Y4pqY.TPDWv7u2IUR8da1M8nKYqwO92rRFhiw44x6wfDvUcBg&dib_tag=se&keywords=keyboards&qid=1746659451&sr=8-57,B0D4HKW2D7,25.99,27.99,USD,4.5,314,https://m.media-amazon.com/images/I/71fF2JtmvgL._AC_UY218_.jpg,1K+ bought in past month,False,False,"FREE delivery Mon, May 12 on $35 of items shipped by AmazonOr fastest delivery Fri, May 9"
keyboards,"Keychron K8 Tenkeyless Wireless Mechanical Keyboard for Mac, White Backlight, Bluetooth, Multitasking, Type-C Wired Gaming Keyboard for Windows with Gateron G Pro Brown Switch",https://www.amazon.com/Keychron-Mechanical-Keyboard-Tenkeyless-Bluetooth/dp/B08B5WHYTT/ref=sr_1_58?dib=eyJ2IjoiMSJ9.Wa1cSKdvUes_mhD4_SB25fs8lCIYbXa4cYI6-ZBoMtu_KOrcVCzc2qM4-aZoNsEz-xh0PcS0TWcrUbR_WFyvxd0F0hW6zXpijwPsKLnW2x4f9WObhCg3z8oSjIbjy5zTCpcVFRQ2P6dgBwrj7mRx_mNUbklYi38ZFa-rRmwDZLKk-pY0m-ykm-0haAo4pXHVBhQNARmgj4ocKjHMjdTYXVFFr1hDrNQbdUnny3Y4pqY.TPDWv7u2IUR8da1M8nKYqwO92rRFhiw44x6wfDvUcBg&dib_tag=se&keywords=keyboards&qid=1746659451&sr=8-58,B08B5WHYTT,63.99,79.99,USD,4.2,888,https://m.media-amazon.com/images/I/61OS8Ptfl2L._AC_UY218_.jpg,500+ bought in past month,False,False,"FREE delivery Mon, May 12Or fastest delivery Fri, May 9"
keyboards,"EPOMAKER x Aula F75 Gasket Mechanical Keyboard, 75% Wireless Hot Swappable Gaming Keyboard with Five-Layer Padding&Knob, Bluetooth/2.4GHz/USB-C, RGB (Light Blue, LEOBOG Reaper Switch)",https://www.amazon.com/EPOMAKER-Mechanical-Swappable-Five-Layer-Bluetooth/dp/B0CNT61VMZ/ref=sr_1_59?dib=eyJ2IjoiMSJ9.Wa1cSKdvUes_mhD4_SB25fs8lCIYbXa4cYI6-ZBoMtu_KOrcVCzc2qM4-aZoNsEz-xh0PcS0TWcrUbR_WFyvxd0F0hW6zXpijwPsKLnW2x4f9WObhCg3z8oSjIbjy5zTCpcVFRQ2P6dgBwrj7mRx_mNUbklYi38ZFa-rRmwDZLKk-pY0m-ykm-0haAo4pXHVBhQNARmgj4ocKjHMjdTYXVFFr1hDrNQbdUnny3Y4pqY.TPDWv7u2IUR8da1M8nKYqwO92rRFhiw44x6wfDvUcBg&dib_tag=se&keywords=keyboards&qid=1746659451&sr=8-59,B0CNT61VMZ,57.51,71.89,USD,4.6,2893,https://m.media-amazon.com/images/I/61EtsD0mfLL._AC_UY218_.jpg,1K+ bought in past month,False,False,"FREE delivery Mon, May 12Or fastest delivery Fri, May 9"
keyboards,"Gaming Keyboard, 7-Color Rainbow LED Backlit, 104 Keys Quiet Light Up Keyboard, Wrist Rest, Whisper Silent, Anti-ghosting Multimedia Keys, Waterproof USB Wired Keyboard for PC Mac Xbox",https://www.amazon.com/Keyboard-7-Color-Multimedia-Anti-ghosting-Waterproof/dp/B09YRBD8TM/ref=sr_1_60?dib=eyJ2IjoiMSJ9.Wa1cSKdvUes_mhD4_SB25fs8lCIYbXa4cYI6-ZBoMtu_KOrcVCzc2qM4-aZoNsEz-xh0PcS0TWcrUbR_WFyvxd0F0hW6zXpijwPsKLnW2x4f9WObhCg3z8oSjIbjy5zTCpcVFRQ2P6dgBwrj7mRx_mNUbklYi38ZFa-rRmwDZLKk-pY0m-ykm-0haAo4pXHVBhQNARmgj4ocKjHMjdTYXVFFr1hDrNQbdUnny3Y4pqY.TPDWv7u2IUR8da1M8nKYqwO92rRFhiw44x6wfDvUcBg&dib_tag=se&keywords=keyboards&qid=1746659451&sr=8-60,B09YRBD8TM,20.99,,USD,4.4,1920,https://m.media-amazon.com/images/I/71xV95j1TyL._AC_UY218_.jpg,500+ bought in past month,False,False,"FREE delivery Mon, May 12 on $35 of items shipped by AmazonOr fastest delivery Fri, May 9"
keyboards,"Redragon S101 Gaming Keyboard, M601 Mouse, RGB Backlit Gaming Keyboard, Programmable Backlit Mouse, Value Combo Set [New Version]",https://www.amazon.com/Redragon-S101-Keyboard-Ergonomic-Programmable/dp/B00NLZUM36/ref=sr_1_61?dib=eyJ2IjoiMSJ9.Wa1cSKdvUes_mhD4_SB25fs8lCIYbXa4cYI6-ZBoMtu_KOrcVCzc2qM4-aZoNsEz-xh0PcS0TWcrUbR_WFyvxd0F0hW6zXpijwPsKLnW2x4f9WObhCg3z8oSjIbjy5zTCpcVFRQ2P6dgBwrj7mRx_mNUbklYi38ZFa-rRmwDZLKk-pY0m-ykm-0haAo4pXHVBhQNARmgj4ocKjHMjdTYXVFFr1hDrNQbdUnny3Y4pqY.TPDWv7u2IUR8da1M8nKYqwO92rRFhiw44x6wfDvUcBg&dib_tag=se&keywords=keyboards&qid=1746659451&sr=8-61,B00NLZUM36,39.99,,USD,4.6,46529,https://m.media-amazon.com/images/I/71QDJHG1PqL._AC_UY218_.jpg,3K+ bought in past month,False,False,"FREE delivery Mon, May 12"
keyboards,"SABLUTE Large Print Backlit Keyboard, Wired USB Computer Keyboards with 7-Colors Backlight, Wrist Rest, Phone Holder, Oversized Letter Keys Easy to See and Type for Laptop, PC, Windows, Black",https://www.amazon.com/SABLUTE-Keyboard-Computer-Keyboards-Compatible/dp/B0CDFMW94G/ref=sr_1_62?dib=eyJ2IjoiMSJ9.Wa1cSKdvUes_mhD4_SB25fs8lCIYbXa4cYI6-ZBoMtu_KOrcVCzc2qM4-aZoNsEz-xh0PcS0TWcrUbR_WFyvxd0F0hW6zXpijwPsKLnW2x4f9WObhCg3z8oSjIbjy5zTCpcVFRQ2P6dgBwrj7mRx_mNUbklYi38ZFa-rRmwDZLKk-pY0m-ykm-0haAo4pXHVBhQNARmgj4ocKjHMjdTYXVFFr1hDrNQbdUnny3Y4pqY.TPDWv7u2IUR8da1M8nKYqwO92rRFhiw44x6wfDvUcBg&dib_tag=se&keywords=keyboards&qid=1746659451&sr=8-62,B0CDFMW94G,24.99,38.98,USD,4.3,1327,https://m.media-amazon.com/images/I/71hB0DQd52L._AC_UY218_.jpg,1K+ bought in past month,False,False,"FREE delivery Mon, May 12 on $35 of items shipped by AmazonOr fastest delivery Fri, May 9"
keyboards,"Logitech MK235 Wireless Keyboard and Mouse Combo for Windows, 2.4 GHz Wireless USB Receiver, 15 FN Keys, Long Battery Life, Compatible with PC, Laptop",https://www.amazon.com/Logitech-MK235-Wireless-Keyboard-Mouse/dp/B01AROOL12/ref=sr_1_63?dib=eyJ2IjoiMSJ9.Wa1cSKdvUes_mhD4_SB25fs8lCIYbXa4cYI6-ZBoMtu_KOrcVCzc2qM4-aZoNsEz-xh0PcS0TWcrUbR_WFyvxd0F0hW6zXpijwPsKLnW2x4f9WObhCg3z8oSjIbjy5zTCpcVFRQ2P6dgBwrj7mRx_mNUbklYi38ZFa-rRmwDZLKk-pY0m-ykm-0haAo4pXHVBhQNARmgj4ocKjHMjdTYXVFFr1hDrNQbdUnny3Y4pqY.TPDWv7u2IUR8da1M8nKYqwO92rRFhiw44x6wfDvUcBg&dib_tag=se&keywords=keyboards&qid=1746659451&sr=8-63,B01AROOL12,0.0,,USD,4.3,11113,https://m.media-amazon.com/images/I/51tD5qFiESL._AC_UY218_.jpg,3K+ bought in past month,False,False,
keyboards,"SABLUTE Large Print Backlit Keyboard, Wired USB Lighted Computer Keyboards with 7-Color & 4 Modes Backlit, Oversize Letters Keys Easy to See and Type, Quiet Keyboard Compatible for PC, Laptop",https://www.amazon.com/SABLUTE-Keyboard-Computer-Oversize-Compatible/dp/B0BRMCPPZ5/ref=sr_1_64?dib=eyJ2IjoiMSJ9.Wa1cSKdvUes_mhD4_SB25fs8lCIYbXa4cYI6-ZBoMtu_KOrcVCzc2qM4-aZoNsEz-xh0PcS0TWcrUbR_WFyvxd0F0hW6zXpijwPsKLnW2x4f9WObhCg3z8oSjIbjy5zTCpcVFRQ2P6dgBwrj7mRx_mNUbklYi38ZFa-rRmwDZLKk-pY0m-ykm-0haAo4pXHVBhQNARmgj4ocKjHMjdTYXVFFr1hDrNQbdUnny3Y4pqY.TPDWv7u2IUR8da1M8nKYqwO92rRFhiw44x6wfDvUcBg&dib_tag=se&keywords=keyboards&qid=1746659451&sr=8-64,B0BRMCPPZ5,22.99,34.99,USD,4.3,2219,https://m.media-amazon.com/images/I/71GtPutSN1L._AC_UY218_.jpg,1K+ bought in past month,False,False,"FREE delivery Mon, May 12 on $35 of items shipped by AmazonOr fastest delivery Fri, May 9"
headphones,"JBL Tune 510BT - Bluetooth headphones with up to 40 hours battery, microphone for call, foldable and comfortable, Android and iOs compatible (Black)",https://www.amazon.com/JBL-Tune-510BT-Ear-Headphones/dp/B08WM3LMJF/ref=sr_1_1?dib=eyJ2IjoiMSJ9.eFZsGckZzzqYYd7Ezx1u-zGyYEI6hvrOmfc3cMgbZxHdd45ahsH8FANApiGBm3clbOZiOuvjRou7oEcjJUw1d1pDYcTDaP0Uml0-SNJpFJmeETAI7junwX25esuSpkD6JOryTSVe2EvdEPoUcK-5o2ZbYkAJybQQMkksRKEP84S_at2jMbUQCTffOUX_1GOxFYZKvyK5TsavwOYse9ch6KIKLlmjhgi71X3bo4Tcvxw.mYUJgYJOPNer7lYTrSGKOeTDVSNq6SRrHxrnO5Bw7DI&dib_tag=se&keywords=headphones&qid=1746659461&sr=8-1,B08WM3LMJF,29.95,39.95,USD,4.5,75445,https://m.media-amazon.com/images/I/61kFL7ywsZS._AC_UY218_.jpg,10K+ bought in past month,False,False,"FREE delivery Mon, May 12 on $35 of items shipped by AmazonOr fastest delivery Fri, May 9"
headphones,"Beats Solo 4 - Wireless Bluetooth On-Ear Headphones, Apple & Android Compatible, Up to 50 Hours of Battery Life - Matte Black",https://www.amazon.com/Beats-Solo-Wireless-Headphones-Matte/dp/B0CZPLV566/ref=sr_1_2?dib=eyJ2IjoiMSJ9.eFZsGckZzzqYYd7Ezx1u-zGyYEI6hvrOmfc3cMgbZxHdd45ahsH8FANApiGBm3clbOZiOuvjRou7oEcjJUw1d1pDYcTDaP0Uml0-SNJpFJmeETAI7junwX25esuSpkD6JOryTSVe2EvdEPoUcK-5o2ZbYkAJybQQMkksRKEP84S_at2jMbUQCTffOUX_1GOxFYZKvyK5TsavwOYse9ch6KIKLlmjhgi71X3bo4Tcvxw.mYUJgYJOPNer7lYTrSGKOeTDVSNq6SRrHxrnO5Bw7DI&dib_tag=se&keywords=headphones&qid=1746659461&sr=8-2,B0CZPLV566,99.95,199.95,USD,4.6,10662,https://m.media-amazon.com/images/I/515FE+S4yLL._AC_UY218_.jpg,10K+ bought in past month,True,False,"FREE delivery Mon, May 12Or fastest delivery Fri, May 9"
headphones,"Beats Studio Pro x Kim Kardashian – Bluetooth Noise Cancelling Headphones,Personalized Spatial Audio, USB-C Lossless Audio, Apple & Android Compatibility, Up to 40 Hours Battery Life - Dune",https://www.amazon.com/Beats-Studio-Pro-Kardashian-Compatibility/dp/B0D951B4HJ/ref=sr_1_3?dib=eyJ2IjoiMSJ9.eFZsGckZzzqYYd7Ezx1u-zGyYEI6hvrOmfc3cMgbZxHdd45ahsH8FANApiGBm3clbOZiOuvjRou7oEcjJUw1d1pDYcTDaP0Uml0-SNJpFJmeETAI7junwX25esuSpkD6JOryTSVe2EvdEPoUcK-5o2ZbYkAJybQQMkksRKEP84S_at2jMbUQCTffOUX_1GOxFYZKvyK5TsavwOYse9ch6KIKLlmjhgi71X3bo4Tcvxw.mYUJgYJOPNer7lYTrSGKOeTDVSNq6SRrHxrnO5Bw7DI&dib_tag=se&keywords=headphones&qid=1746659461&sr=8-3,B0D951B4HJ,169.95,349.95,USD,4.5,19998,https://m.media-amazon.com/images/I/515dNUIrGzL._AC_UY218_.jpg,10K+ bought in past month,False,False,"FREE delivery Mon, May 12Or fastest delivery Fri, May 9"
headphones,"Soundcore Anker Life Q20 Hybrid Active Noise Cancelling Headphones, Wireless Over Ear Bluetooth Headphones, 60H Playtime, Hi-Res Audio, Deep Bass, Memory Foam Ear Cups, Travel, Office, USB-C Charging",https://www.amazon.com/Soundcore-Cancelling-Headphones-Wireless-Bluetooth/dp/B0DLKB5V35/ref=sr_1_4?dib=eyJ2IjoiMSJ9.eFZsGckZzzqYYd7Ezx1u-zGyYEI6hvrOmfc3cMgbZxHdd45ahsH8FANApiGBm3clbOZiOuvjRou7oEcjJUw1d1pDYcTDaP0Uml0-SNJpFJmeETAI7junwX25esuSpkD6JOryTSVe2EvdEPoUcK-5o2ZbYkAJybQQMkksRKEP84S_at2jMbUQCTffOUX_1GOxFYZKvyK5TsavwOYse9ch6KIKLlmjhgi71X3bo4Tcvxw.mYUJgYJOPNer7lYTrSGKOeTDVSNq6SRrHxrnO5Bw7DI&dib_tag=se&keywords=headphones&qid=1746659461&sr=8-4,B0DLKB5V35,39.99,59.99,USD,4.5,86118,https://m.media-amazon.com/images/I/61OHplw85eL._AC_UY218_.jpg,10K+ bought in past month,False,False,"FREE delivery Mon, May 12Or fastest delivery Fri, May 9"
headphones,"Apple EarPods Headphones with Lightning Connector, Wired Ear Buds for iPhone with Built-in Remote to Control Music, Phone Calls, and Volume",https://www.amazon.com/Apple-EarPods-Headphones-Lightning-Connector/dp/B0D7FVQ1ZB/ref=sr_1_5?dib=eyJ2IjoiMSJ9.eFZsGckZzzqYYd7Ezx1u-zGyYEI6hvrOmfc3cMgbZxHdd45ahsH8FANApiGBm3clbOZiOuvjRou7oEcjJUw1d1pDYcTDaP0Uml0-SNJpFJmeETAI7junwX25esuSpkD6JOryTSVe2EvdEPoUcK-5o2ZbYkAJybQQMkksRKEP84S_at2jMbUQCTffOUX_1GOxFYZKvyK5TsavwOYse9ch6KIKLlmjhgi71X3bo4Tcvxw.mYUJgYJOPNer7lYTrSGKOeTDVSNq6SRrHxrnO5Bw7DI&dib_tag=se&keywords=headphones&qid=1746659461&sr=8-5,B0D7FVQ1ZB,15.96,19.0,USD,4.6,9329,https://m.media-amazon.com/images/I/317eB4+yU6L._AC_UY218_.jpg,10K+ bought in past month,False,False,"FREE delivery Mon, May 12 on $35 of items shipped by AmazonOr fastest delivery Fri, May 9"
headphones,"Wireless Earbuds, Bluetooth 5.3 Headphones Sport, Over Ear Buds With ENC Noise Cancelling Mic, 48H, Wireless Earphone With Earhooks, Stereo Deep Bass, IP7 Waterproof Headset for Workout Running, Black",https://www.amazon.com/Wireless-Bluetooth-Headphones-Cancelling-Waterproof/dp/B0F1MHS3DD/ref=sr_1_6?dib=eyJ2IjoiMSJ9.eFZsGckZzzqYYd7Ezx1u-zGyYEI6hvrOmfc3cMgbZxHdd45ahsH8FANApiGBm3clbOZiOuvjRou7oEcjJUw1d1pDYcTDaP0Uml0-SNJpFJmeETAI7junwX25esuSpkD6JOryTSVe2EvdEPoUcK-5o2ZbYkAJybQQMkksRKEP84S_at2jMbUQCTffOUX_1GOxFYZKvyK5TsavwOYse9ch6KIKLlmjhgi71X3bo4Tcvxw.mYUJgYJOPNer7lYTrSGKOeTDVSNq6SRrHxrnO5Bw7DI&dib_tag=se&keywords=headphones&qid=1746659461&sr=8-6,B0F1MHS3DD,21.99,159.99,USD,4.9,303,https://m.media-amazon.com/images/I/71rB0HvTPqL._AC_UY218_.jpg,3K+ bought in past month,False,False,"FREE delivery Mon, May 12 on $35 of items shipped by AmazonOr fastest delivery Fri, May 9"
